id,emptitle,grade,homeownership,issuedate,loanstatus,memberid,purpose,subgrade,term,verificationstatus,annualincome,dti,installment,intrate,loanamount,totalacc,totalpayment
667712,Lockheed Martin Aeronautics,A,MORTGAGE,4/11/2024,Fully Paid,853599,credit card,A5,36 months,Verified,62500,0.1816,374.16,0.0766,12000,26,13456
722015,HealthSource,A,MORTGAGE,5/11/2024,Fully Paid,916790,credit card,A1,36 months,Verified,31200,0.1277,337.8,0.0542,11200,19,12160
682469,Rochester General Hospital,A,MORTGAGE,5/11/2024,Fully Paid,871678,credit card,A2,36 months,Verified,100000,0.0409,363.93,0.0579,12000,16,12965
721184,Qwest Communications,A,MORTGAGE,6/11/2024,Fully Paid,915720,credit card,A3,36 months,Verified,50400,0.1967,185.05,0.0692,6000,18,6381
729085,madera superior court,A,MORTGAGE,2/11/2024,Fully Paid,924829,credit card,A5,36 months,Verified,57600,0.154,530.06,0.0766,17000,18,18865
679279,Starmark Cabinetry,A,MORTGAGE,3/11/2024,Fully Paid,867750,credit card,A2,36 months,Verified,100000,0.0898,288.11,0.0579,9500,28,10372
667962,Xerox,A,MORTGAGE,6/11/2024,Fully Paid,853923,credit card,A4,36 months,Verified,52000,0.1888,372.12,0.0729,12000,26,12282
690446,Compass Group,A,MORTGAGE,4/11/2024,Fully Paid,880867,credit card,A3,36 months,Verified,110000,0.2589,333.08,0.0692,10800,37,11969
662349,UnitedHealth Group,A,MORTGAGE,9/11/2024,Fully Paid,847023,credit card,A4,36 months,Verified,52828,0.1763,449.65,0.0729,14500,28,16188
730853,"Gilmore & Associates, Inc.",A,MORTGAGE,6/11/2024,Fully Paid,926861,credit card,A4,36 months,Verified,80730,0.2528,297.7,0.0729,9600,32,10717
709541,United States Postal Service,A,MORTGAGE,9/11/2024,Fully Paid,902178,credit card,A4,36 months,Verified,50400,0.1426,393.83,0.0729,12700,22,13785
725281,American Lifting Products,A,MORTGAGE,8/11/2024,Fully Paid,920506,credit card,A5,36 months,Verified,40000,0.1236,338.31,0.0766,10850,14,11355
677650,Treasure Island,A,MORTGAGE,5/11/2024,Fully Paid,865786,credit card,A4,36 months,Verified,55400,0.115,341.11,0.0729,11000,20,11642
668836,State of Missouri,A,MORTGAGE,9/11/2024,Fully Paid,855198,credit card,A4,36 months,Verified,42504,0.1637,310.1,0.0729,10000,32,11164
379027,Rush University Medical Center,A,MORTGAGE,9/9/2024,Fully Paid,404547,credit card,A3,36 months,Verified,130000,0.1715,282.03,0.08,9000,49,9620
651934,PEAK PERFORMANCE,A,MORTGAGE,9/11/2024,Fully Paid,833870,credit card,A4,36 months,Verified,60000,0.125,77.53,0.0729,2500,31,2640
376549,Univar USA Inc,A,MORTGAGE,5/9/2024,Fully Paid,399768,credit card,A5,36 months,Verified,29760,0.0738,320.95,0.0963,10000,34,11441
503982,US Government,A,MORTGAGE,12/10/2024,Fully Paid,648758,credit card,A4,36 months,Verified,84000,0.0836,261.32,0.0751,8400,15,9408
661805,Compass Group,A,MORTGAGE,7/11/2024,Fully Paid,846352,credit card,A3,36 months,Verified,60000,0.243,222.06,0.0692,7200,41,7995
473825,Federal Government,A,MORTGAGE,5/10/2024,Fully Paid,599134,credit card,A4,36 months,Verified,119000,0.0821,189.67,0.0859,6000,27,6630
645278,United Airlines,A,MORTGAGE,2/11/2024,Fully Paid,825684,credit card,A4,36 months,Verified,132000,0.0945,674.68,0.0654,22000,26,22351
726965,HCA Midwest Health System,A,MORTGAGE,8/11/2024,Fully Paid,922443,credit card,A5,36 months,Verified,60000,0.2366,245.55,0.0766,7875,24,8839
381727,Cardinal Glass Industries  Inc,A,MORTGAGE,6/9/2024,Fully Paid,410501,credit card,A5,36 months,Verified,65004,0.2016,168.5,0.0963,5250,26,5846
658070,Grand Sierra Resort,A,MORTGAGE,5/11/2024,Fully Paid,841565,credit card,A4,36 months,Verified,25000,0.1944,356.62,0.0729,11500,19,12839
737605,Metairie Park Country Day School,A,MORTGAGE,9/11/2024,Fully Paid,934813,credit card,A2,36 months,Verified,40000,0.141,303.27,0.0579,10000,18,10700
494323,Youth Co Op Inc,A,MORTGAGE,4/10/2024,Fully Paid,632796,credit card,A5,36 months,Verified,43000,0.1462,344.09,0.0788,11000,49,11890
677482,Lockheed Martin,A,MORTGAGE,4/11/2024,Fully Paid,865581,credit card,A2,36 months,Verified,92000,0.2576,106.15,0.0579,3500,42,3821
670830,Kronos Incorporated,A,MORTGAGE,6/11/2024,Fully Paid,857634,credit card,A2,36 months,Verified,102500,0.1879,181.97,0.0579,6000,33,6484
724196,Regions,A,MORTGAGE,9/11/2024,Fully Paid,919276,credit card,A4,36 months,Verified,33000,0.2196,383.75,0.0729,12375,32,13545
692241,US Department of Veterans Affairs,A,MORTGAGE,1/11/2024,Fully Paid,882889,credit card,A5,36 months,Verified,106358,0.034,409.24,0.0766,13125,21,14209
504692,Fiserv,A,MORTGAGE,9/10/2024,Fully Paid,649964,credit card,A5,36 months,Verified,106000,0.0513,281.53,0.0788,9000,23,10135
643393,County of El Paso,A,MORTGAGE,2/11/2024,Fully Paid,823403,credit card,A4,36 months,Verified,156000,0.1022,153.34,0.0654,5000,28,5520
664779,North Pacific Dermatology,B,MORTGAGE,1/11/2024,Fully Paid,850001,credit card,B3,36 months,Verified,50000,0.2693,486.62,0.1037,15000,12,16437
683737,Kineticom,B,MORTGAGE,6/11/2024,Fully Paid,873099,credit card,B5,36 months,Verified,100000,0.0776,299.22,0.1111,9125,17,10538
724236,Home Depot,B,MORTGAGE,2/11/2024,Fully Paid,919322,credit card,B1,36 months,Verified,27138,0.18,88.26,0.0963,2750,16,3177
666533,Oklamotive Inc.,B,MORTGAGE,3/11/2024,Fully Paid,852148,credit card,B3,36 months,Verified,110000,0.1139,389.3,0.1037,12000,19,13925
725409,CVS Pharmacy,B,MORTGAGE,2/11/2024,Fully Paid,920647,credit card,B3,36 months,Verified,120000,0.1307,591.25,0.1037,18225,35,21208
666920,"Koinonia Foster Homes, Inc.",B,MORTGAGE,11/11/2024,Fully Paid,852649,credit card,B3,36 months,Verified,120000,0.1282,648.83,0.1037,20000,27,22717
464535,Baldor Electric Company,B,MORTGAGE,10/10/2024,Fully Paid,582301,credit card,B3,36 months,Verified,210000,0.2314,520.96,0.1062,16000,50,17037
666990,R. Bobrowski Mgmt. Ltd.,B,MORTGAGE,8/11/2024,Fully Paid,852731,credit card,B4,36 months,Verified,300000,0.097,521.86,0.1074,16000,29,18439
738882,Maryland Commission On Human Relations,B,MORTGAGE,1/11/2024,Fully Paid,936382,credit card,B4,36 months,Verified,93000,0.177,684.94,0.1074,21000,24,24657
655063,PepsiCo,B,MORTGAGE,4/11/2024,Fully Paid,837806,credit card,B4,36 months,Verified,135000,0.2441,684.94,0.1074,21000,27,24270
732637,R.L. Polk & Co.,B,MORTGAGE,9/11/2024,Fully Paid,928860,credit card,B5,36 months,Verified,128000,0.0641,1049.31,0.1111,32000,19,36804
717675,American Express,B,MORTGAGE,11/11/2024,Fully Paid,911779,credit card,B5,36 months,Verified,90000,0.1791,491.87,0.1111,15000,30,17707
505931,Town of North Andover - Stevens Library,B,MORTGAGE,4/10/2024,Fully Paid,652218,credit card,B3,36 months,Verified,43300,0.2062,781.44,0.1062,24000,21,28133
371182,Analysts Inernational,B,MORTGAGE,11/9/2024,Fully Paid,388630,credit card,B4,36 months,Verified,70000,0.2124,296.82,0.1189,8950,43,10685
695430,Vishay Intertechnology,B,MORTGAGE,4/11/2024,Fully Paid,886505,credit card,B5,36 months,Verified,177160,0.0511,786.99,0.1111,24000,38,26772
659800,"Sarrail, Castillo & Hall, LLP",B,MORTGAGE,7/11/2024,Fully Paid,843871,credit card,B2,36 months,Verified,150000,0.1025,242.01,0.1,7500,24,8672
673721,bowman apple products,B,MORTGAGE,9/11/2024,Fully Paid,861124,credit card,B4,36 months,Verified,60000,0.1396,652.32,0.1074,20000,30,22977
666590,FirstGroup America,B,MORTGAGE,3/11/2024,Fully Paid,852214,credit card,B5,36 months,Verified,150000,0.0518,819.78,0.1111,25000,32,27876
732738,"Ruby Tuesday, Inc.",B,MORTGAGE,4/11/2024,Fully Paid,928972,credit card,B2,36 months,Verified,55000,0.1582,258.14,0.1,8000,24,9084
654082,Wieden + Kennedy,B,MORTGAGE,12/11/2024,Fully Paid,829771,credit card,B3,36 months,Verified,165000,0.08,648.83,0.1037,20000,23,22103
387930,Kaiser Hospital,B,MORTGAGE,12/9/2024,Fully Paid,421079,credit card,B4,36 months,Verified,113000,0.0602,348.23,0.1189,10500,24,12093
507144,WestEd,B,MORTGAGE,10/10/2024,Fully Paid,653993,credit card,B2,36 months,Verified,48500,0.1781,194.31,0.1025,6000,7,6198
712186,"Word of Life Ministries, Inc.",B,MORTGAGE,9/11/2024,Fully Paid,905242,credit card,B5,36 months,Verified,36000,0.2097,57.39,0.1111,1750,20,1988
670591,"Ebyline, Inc",B,MORTGAGE,9/11/2024,Fully Paid,857291,credit card,B3,36 months,Verified,260000,0.0766,648.83,0.1037,20000,17,23360
704774,Frito Lay,B,MORTGAGE,5/11/2024,Fully Paid,896792,credit card,B2,36 months,Verified,57600,0.0981,193.61,0.1,6000,19,6620
504233,Town of Hampstead,B,MORTGAGE,4/10/2024,Fully Paid,649156,credit card,B3,36 months,Verified,130000,0.1993,683.76,0.1062,21000,41,24617
655601,Paradigm Talent Agency,B,MORTGAGE,8/11/2024,Fully Paid,838494,credit card,B1,36 months,Verified,55000,0.1835,272.8,0.0963,8500,20,9822
654773,gwinnett health system,B,MORTGAGE,9/11/2024,Fully Paid,837346,credit card,B2,36 months,Verified,80000,0.1695,387.21,0.1,12000,26,13590
474047,VA MEDICAL CENTER,B,MORTGAGE,12/10/2024,Fully Paid,599514,credit card,B1,36 months,Verified,69867,0.1043,426.45,0.1114,13000,32,14782
650502,Amc theatres,B,MORTGAGE,9/11/2024,Fully Paid,832134,credit card,B1,36 months,Verified,44000,0.1132,256.76,0.0963,8000,19,9244
378241,Adventist Health System,B,MORTGAGE,1/9/2024,Fully Paid,403145,credit card,B4,36 months,Verified,156000,0.052,497.46,0.1189,15000,33,17277
494543,Boeing Employees' Credit Union,B,MORTGAGE,8/10/2024,Fully Paid,633172,credit card,B2,36 months,Verified,81120,0.1525,485.78,0.1025,15000,13,17343
370342,"Visa, Inc.",B,MORTGAGE,5/9/2024,Fully Paid,387102,credit card,B2,36 months,Verified,165000,0.1001,407.51,0.1126,12400,42,14428
372193,Compuware Corp.,B,MORTGAGE,5/9/2024,Fully Paid,390781,credit card,B4,36 months,Verified,111000,0.0192,276.92,0.1189,8350,27,9961
497780,ACE Private Risk Services,B,MORTGAGE,5/10/2024,Fully Paid,638204,credit card,B3,36 months,Verified,65000,0.2239,390.72,0.1062,12000,39,14064
663413,AT&T,B,MORTGAGE,1/11/2024,Fully Paid,848305,credit card,B4,36 months,Verified,117000,0.1274,120.68,0.1074,3700,24,3733
668661,Northeast Baptist Church,B,MORTGAGE,11/11/2024,Fully Paid,854961,credit card,B5,36 months,Verified,60000,0.2814,519.74,0.1111,15850,27,16678
735453,Fletcher & Sippel LLC,B,MORTGAGE,10/11/2024,Fully Paid,932170,credit card,B3,36 months,Verified,78000,0.1715,648.83,0.1037,20000,30,21405
470195,Allergan,B,MORTGAGE,9/10/2024,Fully Paid,593515,credit card,B4,36 months,Verified,160000,0.1024,818.38,0.1099,25000,50,29442
664388,Jair Electronics,B,MORTGAGE,2/11/2024,Fully Paid,849526,credit card,B5,36 months,Verified,50000,0.1586,288.56,0.1111,8800,18,10188
645548,Konica Minolta Medical Imaging,B,MORTGAGE,9/11/2024,Fully Paid,826021,credit card,B1,36 months,Verified,150000,0.1526,634.88,0.0888,20000,38,22858
632222,"KBS MANAGEMENT, INC",B,MORTGAGE,3/11/2024,Fully Paid,809922,credit card,B5,36 months,Verified,150000,0.2195,810.92,0.1036,25000,54,29194
573871,ITC,B,MORTGAGE,8/11/2024,Fully Paid,738277,credit card,B1,36 months,Verified,98000,0.0915,380.93,0.0888,12000,45,13714
486916,Emerson Climate Technology,B,MORTGAGE,6/10/2024,Fully Paid,620621,credit card,B2,36 months,Verified,61781,0.1715,576.45,0.1025,17800,31,19485
376894,Federal Bureau of Prisons,C,MORTGAGE,6/9/2024,Fully Paid,400544,credit card,C1,36 months,Verified,50000,0.145,381.52,0.1253,11400,26,12175
369529,Symantec Corporation,C,MORTGAGE,3/9/2024,Fully Paid,385442,credit card,C2,36 months,Verified,130000,0.1062,285.76,0.1284,8500,21,10287
700591,Adept Engineering Solutions,C,MORTGAGE,11/11/2024,Fully Paid,892281,credit card,C2,36 months,Verified,130000,0.2221,1121.29,0.1306,33250,39,40366
376010,General Dynamics,C,MORTGAGE,12/9/2024,Fully Paid,398767,credit card,C4,36 months,Verified,82000,0.152,169.62,0.1347,5000,19,6106
646482,CIGNA,C,MORTGAGE,1/11/2024,Fully Paid,827150,credit card,C5,36 months,Verified,146000,0.0775,136.17,0.1372,4000,19,4902
385520,Arizona State Credit Union,C,MORTGAGE,9/9/2024,Fully Paid,417233,credit card,C5,36 months,Verified,49500,0.1585,315.2,0.1379,9250,11,11273
701694,New Motors Inc,C,MORTGAGE,12/11/2024,Fully Paid,893462,credit card,C1,36 months,Verified,99000,0.2059,335.41,0.1268,10000,29,10767
380313,Department of Defense (DOD),C,MORTGAGE,12/9/2024,Fully Paid,407596,credit card,C4,36 months,Verified,75000,0.1363,569.9,0.1347,16800,33,19276
371172,TATA Consultancy,C,MORTGAGE,12/9/2024,Fully Paid,388581,credit card,C1,36 months,Verified,128500,0.1616,502,0.1253,15000,29,15885
507865,GE Healthcare,C,MORTGAGE,4/10/2024,Fully Paid,655103,credit card,C2,36 months,Verified,83400,0.2099,337.45,0.1311,10000,45,12145
372419,Best Buy Co. Inc.,C,MORTGAGE,2/9/2024,Fully Paid,391221,credit card,C4,36 months,Verified,80000,0.2111,441,0.1347,13000,31,15596
558527,Imageworx,D,MORTGAGE,10/11/2024,Fully Paid,718981,credit card,D2,36 months,Verified,106982,0.2145,1038.64,0.1491,30000,30,37357
649315,Camelot Facility Solutions,D,MORTGAGE,12/11/2024,Fully Paid,830708,credit card,D4,36 months,Verified,165000,0.2281,692.7,0.1565,19800,20,24806
651829,Ryder transportation,D,MORTGAGE,1/11/2024,Fully Paid,833740,credit card,D4,36 months,Verified,61000,0.2136,349.85,0.1565,10000,21,12542
637920,Kelly,D,MORTGAGE,5/11/2024,Fully Paid,817157,credit card,D1,36 months,Verified,86400,0.1517,547.55,0.1409,16000,34,19714
725895,Booz Allen Hamilton,D,MORTGAGE,9/11/2024,Fully Paid,921210,credit card,D2,36 months,Verified,180000,0.0719,969.4,0.1491,28000,27,34898
729571,ABM Janitorial Services,D,MORTGAGE,8/11/2024,Fully Paid,925361,credit card,D4,36 months,Verified,88812.93,0.1856,1014.55,0.1565,29000,27,36524
644829,KAcme Adjusting Company LLC,D,MORTGAGE,9/11/2024,Fully Paid,825126,credit card,D3,36 months,Verified,90000,0.2121,518.74,0.1483,15000,26,18676
483485,Bank Of America,D,MORTGAGE,7/10/2024,Fully Paid,615249,credit card,D5,36 months,Verified,216000,0.1423,879.85,0.1607,25000,63,31675
720386,"Soft Machines, Inc",D,MORTGAGE,9/11/2024,Fully Paid,914837,credit card,D3,36 months,Verified,110000,0.104,459.4,0.1528,13200,27,16567
686248,"EPC Consultants, Inc",E,MORTGAGE,10/11/2024,Fully Paid,876025,credit card,E2,36 months,Verified,160000,0.1349,426.47,0.1677,12000,18,15352
386779,Social Security Administration (SSA),E,MORTGAGE,5/9/2024,Fully Paid,419271,credit card,E4,36 months,Verified,66000,0.1496,780.34,0.1663,22000,28,26371
683688,Muscogee County School District,F,MORTGAGE,12/11/2024,Fully Paid,873047,credit card,F2,36 months,Verified,105000,0.2008,875.15,0.1862,24000,55,30361
705416,CitationAir,F,MORTGAGE,12/11/2024,Fully Paid,897468,credit card,F2,36 months,Verified,71007,0.2196,911.61,0.1862,25000,31,31947
395561,United States Army,G,MORTGAGE,1/10/2024,Fully Paid,435194,credit card,G4,36 months,Verified,119450,0.2092,902.54,0.2086,24000,33,32493
376936,State of Delaware,D,MORTGAGE,2/9/2024,Fully Paid,400644,credit card,D2,36 months,Verified,105000,0.1561,515.74,0.1442,15000,38,18567
718297,AT&T,B,OWN,4/11/2024,Fully Paid,912496,credit card,B3,36 months,Verified,55000,0.2252,790.76,0.1037,24375,11,28467
703302,Dameron Hospital,B,OWN,9/11/2024,Fully Paid,895245,credit card,B5,36 months,Verified,120000,0.0736,262.33,0.1111,8000,37,9487
663607,New York City Dept of Education,C,OWN,1/11/2024,Fully Paid,848575,credit card,C5,36 months,Verified,65000,0.1861,328.9,0.1417,9600,43,10934
482362,SAVVIS,D,OWN,4/10/2024,Fully Paid,613595,credit card,D5,36 months,Verified,130000,0.1962,879.85,0.1607,25000,28,31676
735360,Open Solutions,D,OWN,4/11/2024,Fully Paid,932053,credit card,D3,36 months,Verified,115000,0.1729,1218.1,0.1528,35000,52,43044
682975,Williams Lea,A,RENT,11/11/2024,Fully Paid,872243,credit card,A1,36 months,Verified,50000,0.2388,120.64,0.0542,4000,26,4102
670978,Citi Group,A,RENT,11/11/2024,Fully Paid,857821,credit card,A3,36 months,Verified,85000,0.1454,323.83,0.0692,10500,33,11659
378036,Ernst & Young LLP,A,RENT,1/9/2024,Fully Paid,402702,credit card,A3,36 months,Verified,44000,0.1696,188.02,0.08,6000,17,6746
658256,Royal Realty,A,RENT,3/11/2024,Fully Paid,841798,credit card,A1,36 months,Verified,46200,0.2662,180.96,0.0542,6000,30,6515
381545,Plaistow Police Dept,A,RENT,5/9/2024,Fully Paid,410126,credit card,A3,36 months,Verified,68508,0.0822,219.36,0.08,7000,22,7897
655392,NUWC,A,RENT,10/11/2024,Fully Paid,838222,credit card,A5,36 months,Verified,108000,0.0333,155.9,0.0766,5000,8,5613
660470,Desert Research Institute,A,RENT,5/11/2024,Fully Paid,844728,credit card,A5,36 months,Verified,29435,0.1676,374.16,0.0766,12000,5,12797
496767,Paychex Inc,A,RENT,2/10/2024,Fully Paid,636624,credit card,A5,36 months,Verified,68000,0.0286,516.13,0.0788,16500,26,16652
677983,Swaptree,A,RENT,6/11/2024,Fully Paid,866221,credit card,A1,36 months,Verified,92000,0.0496,120.64,0.0542,4000,19,4343
495797,Northwestern University,A,RENT,12/10/2024,Fully Paid,635149,credit card,A2,36 months,Verified,25200,0.0605,55.39,0.0676,1800,15,1923
653662,Rosewood Hotels,A,RENT,6/11/2024,Fully Paid,835935,credit card,A3,36 months,Verified,28608,0.151,215.89,0.0692,7000,15,7706
666705,"CWIE, LLC",A,RENT,12/11/2024,Fully Paid,852365,credit card,A4,36 months,Verified,45000,0.2165,280.64,0.0729,9050,18,9905
643031,Department of Health and Human Services,A,RENT,11/11/2024,Fully Paid,804060,credit card,A2,36 months,Verified,180000,0.2177,339.67,0.0579,11200,53,12183
723685,O'Reilly Auto Parts,A,RENT,12/11/2024,Fully Paid,918699,credit card,A5,36 months,Verified,22000,0.0725,280.62,0.0766,9000,7,9945
653781,"DIRECTV, Inc",A,RENT,11/11/2024,Fully Paid,836138,credit card,A4,36 months,Verified,19800,0.2,248.08,0.0729,8000,12,8931
710350,MEMMORIAL SLOANE KETTERING,A,RENT,5/11/2024,Fully Paid,903095,credit card,A5,36 months,Verified,72000,0.1102,748.32,0.0766,24000,12,26771
689549,British Motor Car Dist,A,RENT,2/11/2024,Fully Paid,879853,credit card,A1,36 months,Verified,60000,0.1578,217.16,0.0542,7200,37,7410
650292,"Progressive Alternatives, LLC",A,RENT,9/11/2024,Fully Paid,831859,credit card,A5,36 months,Verified,119000,0.2303,444.32,0.0766,14250,16,15979
648247,Abercrombie and Fitch,A,RENT,12/11/2024,Fully Paid,829327,credit card,A4,36 months,Verified,62000,0.1297,387.63,0.0729,12500,24,13956
543957,Ameriprise Financial,A,RENT,2/11/2024,Fully Paid,701758,credit card,A4,36 months,Verified,104000,0.2,396.93,0.0729,12800,23,14283
652607,"Apple, Inc.",A,RENT,2/11/2024,Fully Paid,834627,credit card,A1,36 months,Verified,30000,0.072,195.29,0.0542,6475,24,6974
714580,Apex Systems Inc,A,RENT,4/11/2024,Fully Paid,908014,credit card,A4,36 months,Verified,60000,0.1666,744.24,0.0729,24000,16,26793
376430,"Polygon Visual Effects, LLC",A,RENT,8/9/2024,Fully Paid,399494,credit card,A5,36 months,Verified,31200,0.2246,192.57,0.0963,6000,22,6932
499756,T-Mobile,A,RENT,7/10/2024,Fully Paid,641581,credit card,A3,36 months,Verified,67000,0.0978,92.82,0.0714,3000,30,3317
651929,Herrero Contractors,A,RENT,3/11/2024,Fully Paid,833865,credit card,A3,36 months,Verified,86700,0.249,345.42,0.0692,11200,39,12068
387196,verisign,A,RENT,10/9/2024,Fully Paid,419964,credit card,A5,36 months,Verified,105000,0.0319,224.66,0.0963,7000,27,7284
506769,Hanger Prosthetics and Orthotics,A,RENT,8/10/2024,Fully Paid,609266,credit card,A5,36 months,Verified,68000,0.0635,272.14,0.0788,8700,21,9102
373052,school district,A,RENT,6/9/2024,Fully Paid,392582,credit card,A5,36 months,Verified,39000,0.1157,481.42,0.0963,15000,12,16993
379613,United Parcel Service,A,RENT,3/9/2024,Fully Paid,406236,credit card,A5,36 months,Verified,76668,0.1114,231.08,0.0963,7200,19,8319
381731,Merrill Lynch,A,RENT,8/9/2024,Fully Paid,410511,credit card,A5,36 months,Verified,110000,0.1575,117.15,0.0963,3650,30,4217
